clock_in,employee_id,name,created_at,pay_rate,business_id,updated_at,clock_out,id
2018-07-20T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-20T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-20T21:00:00.000Z,2018-07-20T21:00:00.000Z,60d4910c-da9a-433b-972c-ff3bcceb9ad9
2018-07-21T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-21T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-21T21:00:00.000Z,2018-07-21T21:00:00.000Z,fecfea94-e838-4acf-85c0-0462b3356b9f
2018-07-22T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-22T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-22T21:00:00.000Z,2018-07-22T21:00:00.000Z,c2772766-fa11-4704-8b3f-2b365b7d1338
2018-07-23T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-23T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-23T21:00:00.000Z,2018-07-23T21:00:00.000Z,6ede57f4-0e89-430e-847c-a80a8f919683
2018-07-24T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-24T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-24T21:00:00.000Z,2018-07-24T21:00:00.000Z,3d292c78-e7cf-4b5e-a1ce-27a55855d6be
2018-07-25T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-25T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-25T21:00:00.000Z,2018-07-25T21:00:00.000Z,90676043-577c-49d7-935e-cc43b9bd8554
2018-07-26T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-26T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-26T21:00:00.000Z,2018-07-26T21:00:00.000Z,153aa020-3cdf-407f-b6e1-ec4f509f0fa7
2018-07-27T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-27T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-27T21:00:00.000Z,2018-07-27T21:00:00.000Z,29ad19af-0f2f-4552-8982-fd4ca274a7d4
2018-07-28T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-28T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-28T21:00:00.000Z,2018-07-28T21:00:00.000Z,b9cf69f8-7061-4261-af8c-fea9f7866a33
2018-07-29T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-29T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-29T21:00:00.000Z,2018-07-29T21:00:00.000Z,fecbc8f5-319c-49c4-9433-ca201ae747f5
2018-07-30T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-30T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-30T21:00:00.000Z,2018-07-30T21:00:00.000Z,01754e4c-2edd-495d-8f9b-2dbf2b7f8761
2018-07-31T13:00:00.000Z,b63d9159-b2f9-4fd0-bb53-5dfeaee89e85,Andy Bolden,2018-07-31T13:00:00.000Z,11,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-31T21:00:00.000Z,2018-07-31T21:00:00.000Z,c8bb32ba-59c0-431a-8abd-e65236108951
2018-06-18T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-18T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-18T21:00:00.000Z,2018-06-18T21:00:00.000Z,855e1b11-8f5b-4562-b4ac-df9b3b77ea60
2018-06-19T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-19T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-19T21:00:00.000Z,2018-06-19T21:00:00.000Z,e31fd330-b170-4ce9-990e-8782e9a9d805
2018-06-20T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-20T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-20T21:00:00.000Z,2018-06-20T21:00:00.000Z,4f57b158-3c52-4b80-ae89-5603c024b7b2
2018-06-21T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-21T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-21T21:00:00.000Z,2018-06-21T21:00:00.000Z,8029f4f1-7e42-4742-8b01-5e5d441b9c6b
2018-06-22T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-22T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-22T21:00:00.000Z,2018-06-22T21:00:00.000Z,c588889c-a9f9-4e9d-b022-925cf1336923
2018-06-23T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-23T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-23T21:00:00.000Z,2018-06-23T21:00:00.000Z,42793630-1f72-4556-b49e-b379c21b34b7
2018-06-24T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-24T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-24T21:00:00.000Z,2018-06-24T21:00:00.000Z,7bc83173-3817-444b-9d7c-210a0bf0fdb1
2018-06-25T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-25T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-25T21:00:00.000Z,2018-06-25T21:00:00.000Z,896e31ba-30af-4317-ac11-0302a3e7c9a9
2018-06-26T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-26T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-26T21:00:00.000Z,2018-06-26T21:00:00.000Z,066aa5ac-6af2-4e05-a5e8-138574fc0ed4
2018-06-27T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-27T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-27T21:00:00.000Z,2018-06-27T21:00:00.000Z,16a5d1b1-b60e-4fe1-a536-9536c21ada71
2018-06-28T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-28T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-28T21:00:00.000Z,2018-06-28T21:00:00.000Z,de2b14e9-4be6-4df3-91ef-b4ae41d1c0a0
2018-06-29T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-29T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-29T21:00:00.000Z,2018-06-29T21:00:00.000Z,386bb383-4fea-44e4-8e8b-e24ccae119fd
2018-06-30T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-06-30T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-06-30T21:00:00.000Z,2018-06-30T21:00:00.000Z,d2e644c0-8120-4a08-a117-bbe4b51a06af
2018-07-01T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-01T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-01T21:00:00.000Z,2018-07-01T21:00:00.000Z,a419a584-9869-4868-8306-36fcd8fcdb79
2018-07-02T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-02T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-02T21:00:00.000Z,2018-07-02T21:00:00.000Z,e54f4801-6cb3-4a3c-943f-ef8b848b85aa
2018-07-03T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-03T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-03T21:00:00.000Z,2018-07-03T21:00:00.000Z,581cbd51-81ab-4794-9d7d-b2f83aaafce9
2018-07-04T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-04T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-04T21:00:00.000Z,2018-07-04T21:00:00.000Z,d63301d1-fb87-486f-9c72-ba67fa3bf8bd
2018-07-05T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-05T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-05T21:00:00.000Z,2018-07-05T21:00:00.000Z,5ff63fd9-e521-4148-8fea-f7c4323b8d4e
2018-07-06T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-06T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-06T21:00:00.000Z,2018-07-06T21:00:00.000Z,ea742c30-8bb0-40b9-aeed-dfbbc95a4fac
2018-07-07T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-07T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-07T21:00:00.000Z,2018-07-07T21:00:00.000Z,9a6f031d-a0a1-44d6-98e2-87df766285aa
2018-07-08T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-08T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-08T21:00:00.000Z,2018-07-08T21:00:00.000Z,12c985dd-dedc-449d-8c3f-54e18aa94ec1
2018-07-09T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-09T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-09T21:00:00.000Z,2018-07-09T21:00:00.000Z,3c527903-ba45-432c-9fcd-e62de3261dc2
2018-07-10T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-10T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-10T21:00:00.000Z,2018-07-10T21:00:00.000Z,d590a200-0b76-409a-a546-bd0012797a49
2018-07-11T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-11T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-11T21:00:00.000Z,2018-07-11T21:00:00.000Z,6f871b41-fa8b-4933-aa7a-6195d445f365
2018-07-12T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-12T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-12T21:00:00.000Z,2018-07-12T21:00:00.000Z,119c1c1a-3fd2-4ad9-b703-c22835f2180b
2018-07-13T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-13T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-13T21:00:00.000Z,2018-07-13T21:00:00.000Z,630f3858-e399-4924-a184-43f00a17bd66
2018-07-14T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-14T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-14T21:00:00.000Z,2018-07-14T21:00:00.000Z,f0034ffc-2267-4c34-bc5e-5b181169bfd1
2018-07-15T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-15T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-15T21:00:00.000Z,2018-07-15T21:00:00.000Z,4993671e-33d2-4fe2-afb9-84dd170b7003
2018-07-16T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-16T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-16T21:00:00.000Z,2018-07-16T21:00:00.000Z,d56dc900-7fa2-45b1-a367-7807a93dd05e
2018-07-17T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-17T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-17T21:00:00.000Z,2018-07-17T21:00:00.000Z,b09f035c-b0c1-40a4-970f-57950432fdee
2018-07-18T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-18T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-18T21:00:00.000Z,2018-07-18T21:00:00.000Z,cccb27eb-b35c-474b-8ec8-acc988ac8554
2018-07-19T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-19T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-19T21:00:00.000Z,2018-07-19T21:00:00.000Z,d84a5799-301e-47d3-b70d-c245a6fd5153
2018-07-20T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-20T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-20T21:00:00.000Z,2018-07-20T21:00:00.000Z,7e70dd4b-d3d2-4fd7-8ef1-530923a18b31
2018-07-21T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-21T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-21T21:00:00.000Z,2018-07-21T21:00:00.000Z,61ce0dd2-d55f-41cc-ab4a-3ed3c0d61bfb
2018-07-22T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-22T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-22T21:00:00.000Z,2018-07-22T21:00:00.000Z,ba51460e-207b-4c1f-972e-4e1a73c1613c
2018-07-23T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-23T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-23T21:00:00.000Z,2018-07-23T21:00:00.000Z,0b8116a6-6a62-4bdb-832d-37b0970c7553
2018-07-24T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-24T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-24T21:00:00.000Z,2018-07-24T21:00:00.000Z,22b6f96d-72be-4705-9a44-64b170c05e36
2018-07-25T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-25T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-25T21:00:00.000Z,2018-07-25T21:00:00.000Z,43266a97-a01a-412c-b147-63352c2b8b4e
2018-07-26T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-26T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-26T21:00:00.000Z,2018-07-26T21:00:00.000Z,1b5a7271-5ee3-4f13-9125-290756177bf1
2018-07-27T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-27T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-27T21:00:00.000Z,2018-07-27T21:00:00.000Z,9f2302d1-16b2-4fcc-a1b7-54cf1c53589e
2018-07-28T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-28T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-28T21:00:00.000Z,2018-07-28T21:00:00.000Z,48132c4d-7691-4222-8072-a53dca5ba0db
2018-07-29T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-29T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-29T21:00:00.000Z,2018-07-29T21:00:00.000Z,974ce2b4-4110-401d-bd84-bee129926f11
2018-07-30T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-30T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-30T21:00:00.000Z,2018-07-30T21:00:00.000Z,852cdca3-fe51-4967-a74c-c95e31828a46
2018-07-31T13:00:00.000Z,c6981ace-81d9-4ae0-b8f7-80d4d28caf20,Casey Dondel,2018-07-31T13:00:00.000Z,10,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-07-31T21:00:00.000Z,2018-07-31T21:00:00.000Z,bee92e87-fbd5-4ab0-95fc-b109e477eb75
2018-05-01T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-01T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-01T21:00:00.000Z,2018-05-01T21:00:00.000Z,185cd565-e90c-4e05-aad5-9b29a4119113
2018-05-02T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-02T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-02T21:00:00.000Z,2018-05-02T21:00:00.000Z,4bbb9dbf-c51f-4c83-89a9-b16b2295e017
2018-05-03T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-03T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-03T21:00:00.000Z,2018-05-03T21:00:00.000Z,dfe12a8d-b2fe-4726-a196-3e2381280450
2018-05-04T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-04T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-04T21:00:00.000Z,2018-05-04T21:00:00.000Z,75ac8f4e-3c37-4fb4-9935-9a630ffcfd37
2018-05-05T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-05T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-05T21:00:00.000Z,2018-05-05T21:00:00.000Z,e525305a-39bc-4be1-84b6-90fb21c923cf
2018-05-06T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-06T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-06T21:00:00.000Z,2018-05-06T21:00:00.000Z,5b41ee59-74dc-4a23-b8c5-8975167f75b0
2018-05-07T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-07T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-07T21:00:00.000Z,2018-05-07T21:00:00.000Z,492345ab-9e16-4680-bb3c-1d206c0e4887
2018-05-08T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-08T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-08T21:00:00.000Z,2018-05-08T21:00:00.000Z,a5369a2d-310b-4f33-bedb-95ae033574e0
2018-05-09T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-09T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-09T21:00:00.000Z,2018-05-09T21:00:00.000Z,93d6b62c-a8ce-48f8-adfd-81e2debf0e3d
2018-05-10T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-10T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-10T21:00:00.000Z,2018-05-10T21:00:00.000Z,f522408e-a7fd-4f90-9cf9-96093b0b0d7e
2018-05-11T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-11T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-11T21:00:00.000Z,2018-05-11T21:00:00.000Z,30da22aa-0d55-4da9-b1a0-a34d7e2308ca
2018-05-12T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-12T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-12T21:00:00.000Z,2018-05-12T21:00:00.000Z,dcd9a895-2513-4020-9222-00f11e27441a
2018-05-13T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-13T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-13T21:00:00.000Z,2018-05-13T21:00:00.000Z,28aa035d-a1ee-4d58-a929-ef925c4082c3
2018-05-14T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-14T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-14T21:00:00.000Z,2018-05-14T21:00:00.000Z,add2fa27-9eb1-4fbb-bd78-cdb909232643
2018-05-15T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-15T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-15T21:00:00.000Z,2018-05-15T21:00:00.000Z,6a542e12-f486-4ac2-965f-f60661b471d8
2018-05-16T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-16T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-16T21:00:00.000Z,2018-05-16T21:00:00.000Z,788816d9-6121-4ded-b987-aff37bfd5e06
2018-05-17T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-17T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-17T21:00:00.000Z,2018-05-17T21:00:00.000Z,653fc7b1-c977-4b52-b733-b9df48ef21b1
2018-05-18T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-18T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-18T21:00:00.000Z,2018-05-18T21:00:00.000Z,c0386f80-d8b3-4145-a600-e6a31bd43b13
2018-05-19T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-19T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-19T21:00:00.000Z,2018-05-19T21:00:00.000Z,64a76e8a-286c-4287-85d4-5e2dec413335
2018-05-20T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-20T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-20T21:00:00.000Z,2018-05-20T21:00:00.000Z,14d9ff2f-c262-4cdc-b3f5-5344765fb653
2018-05-21T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-21T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-21T21:00:00.000Z,2018-05-21T21:00:00.000Z,6b74eb17-85d7-4270-b9fb-821819031145
2018-05-22T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-22T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-22T21:00:00.000Z,2018-05-22T21:00:00.000Z,dd83d5de-848a-4eb6-9bc4-92c44a4552ba
2018-05-23T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-23T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-23T21:00:00.000Z,2018-05-23T21:00:00.000Z,a44e8b20-e47a-4d5f-9729-cf9c2a2007d1
2018-05-24T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-24T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-24T21:00:00.000Z,2018-05-24T21:00:00.000Z,786ffb17-2824-47dc-bfc9-bff84ed337c0
2018-05-25T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-25T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-25T21:00:00.000Z,2018-05-25T21:00:00.000Z,906f8d4c-a1a9-413f-bb7e-e2035bc7051e
2018-05-26T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-26T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-26T21:00:00.000Z,2018-05-26T21:00:00.000Z,c64dbf0a-03c1-49d5-a3e6-a537f6b5dd84
2018-05-27T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-27T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-27T21:00:00.000Z,2018-05-27T21:00:00.000Z,c9e4a507-3167-4a38-9fa4-cefc9af8a0b1
2018-05-28T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-28T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-28T21:00:00.000Z,2018-05-28T21:00:00.000Z,3ce067dd-42ba-454f-ab45-0df04df8cdc1
2018-05-29T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-29T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-29T21:00:00.000Z,2018-05-29T21:00:00.000Z,b4eb736f-1275-4d1e-98c4-1ec6f49680c9
2018-05-30T13:00:00.000Z,5558ab4a-d395-4728-85c4-3a930f251a6a,Sasha Yii,2018-05-30T13:00:00.000Z,16,f21c2579-b95e-4a5b-aead-a3cf9d60d43b,2018-05-30T21:00:00.000Z,2018-05-30T21:00:00.000Z,85f3bb01-ca47-4bf2-b81b-2787fea04cb0
